EntrezA	EntrezB	Metabolite
2167	161247	ak2gchol_hs
5567	5319	ak2gchol_hs
5568	8399	ak2gchol_hs
5567	11145	ak2gchol_hs
5566	151056	ak2gchol_hs
5500	8605	ak2gchol_hs
79888	391013	ak2gchol_hs
79888	5346	ak2gchol_hs
5501	151056	ak2gchol_hs
254531	161247	ak2gchol_hs
5501	128486	ak2gchol_hs
5501	30814	ak2gchol_hs
2167	100137049	ak2gchol_hs
10162	11145	ak2gchol_hs
5501	8399	ak2gchol_hs
5500	128486	ak2gchol_hs
254531	100137049	ak2gchol_hs
79888	5321	ak2gchol_hs
54947	123745	ak2gchol_hs
5499	151056	ak2gchol_hs
254531	8398	ak2gchol_hs
5501	729359	ak2gchol_hs
5566	64600	ak2gchol_hs
5500	8398	ak2gchol_hs
5499	84647	ak2gchol_hs
10162	8681	ak2gchol_hs
5499	26279	ak2gchol_hs
5568	5320	ak2gchol_hs
5566	729359	ak2gchol_hs
5499	729359	ak2gchol_hs
2167	84647	ak2gchol_hs
5566	255189	ak2gchol_hs
5568	5322	ak2gchol_hs
5568	5319	ak2gchol_hs
2167	8399	ak2gchol_hs
254531	11145	ak2gchol_hs
5499	8399	ak2gchol_hs
54947	151056	ak2gchol_hs
2167	123745	ak2gchol_hs
5501	123745	ak2gchol_hs
54947	81579	ak2gchol_hs
5568	283748	ak2gchol_hs
2167	10226	ak2gchol_hs
79888	10226	ak2gchol_hs
54947	84647	ak2gchol_hs
254531	729359	ak2gchol_hs
5499	26580	ak2gchol_hs
5501	5320	ak2gchol_hs
10162	5321	ak2gchol_hs
5500	123	ak2gchol_hs
79888	64600	ak2gchol_hs
54947	161247	ak2gchol_hs
10162	128486	ak2gchol_hs
5566	8399	ak2gchol_hs
10162	5320	ak2gchol_hs
5499	11145	ak2gchol_hs
5567	8681	ak2gchol_hs
54947	729359	ak2gchol_hs
54947	26580	ak2gchol_hs
5566	84647	ak2gchol_hs
5500	30814	ak2gchol_hs
5501	5319	ak2gchol_hs
10162	161247	ak2gchol_hs
5500	283748	ak2gchol_hs
5567	5320	ak2gchol_hs
2167	8681	ak2gchol_hs
2167	283748	ak2gchol_hs
5499	50487	ak2gchol_hs
5499	5346	ak2gchol_hs
254531	391013	ak2gchol_hs
5566	5320	ak2gchol_hs
5499	391013	ak2gchol_hs
5568	5346	ak2gchol_hs
5568	10226	ak2gchol_hs
5567	128486	ak2gchol_hs
79888	283748	ak2gchol_hs
10162	81579	ak2gchol_hs
10162	8399	ak2gchol_hs
54947	5346	ak2gchol_hs
54947	5322	ak2gchol_hs
5566	100137049	ak2gchol_hs
5501	10226	ak2gchol_hs
254531	64600	ak2gchol_hs
5499	8605	ak2gchol_hs
5500	26279	ak2gchol_hs
2167	64600	ak2gchol_hs
5568	100137049	ak2gchol_hs
5566	50487	ak2gchol_hs
100137049	10162	ak2lgchol_hs
8605	5205	ak2lgchol_hs
64600	254531	ak2lgchol_hs
5051	57194	ak2lgchol_hs
8605	57198	ak2lgchol_hs
5319	10162	ak2lgchol_hs
255189	57194	ak2lgchol_hs
5051	54947	ak2lgchol_hs
8605	57194	ak2lgchol_hs
84647	254531	ak2lgchol_hs
5322	5205	ak2lgchol_hs
8605	54947	ak2lgchol_hs
8681	19	ak2lgchol_hs
64600	54947	ak2lgchol_hs
5050	57194	ak2lgchol_hs
391013	5244	ak2lgchol_hs
5050	19	ak2lgchol_hs
81579	10162	ak2lgchol_hs
5050	79888	ak2lgchol_hs
26279	254531	ak2lgchol_hs
11145	79888	ak2lgchol_hs
123745	79888	ak2lgchol_hs
84647	19	ak2lgchol_hs
30814	254531	ak2lgchol_hs
64600	10162	ak2lgchol_hs
50487	19	ak2lgchol_hs
81579	54947	ak2lgchol_hs
5051	19	ak2lgchol_hs
391013	54947	ak2lgchol_hs
50487	57198	ak2lgchol_hs
5051	5244	ak2lgchol_hs
5321	54947	ak2lgchol_hs
391013	79888	ak2lgchol_hs
5320	19	ak2lgchol_hs
151056	10162	ak2lgchol_hs
8681	5205	ak2lgchol_hs
5319	254531	ak2lgchol_hs
5320	254531	ak2lgchol_hs
5322	5244	ak2lgchol_hs
255189	5244	ak2lgchol_hs
151056	5205	ak2lgchol_hs
5322	54947	ak2lgchol_hs
8399	54947	ak2lgchol_hs
8681	79888	ak2lgchol_hs
5048	254531	ak2lgchol_hs
8398	254531	ak2lgchol_hs
84647	10162	ak2lgchol_hs
255189	54947	ak2lgchol_hs
151056	57194	ak2lgchol_hs
5049	5244	ak2lgchol_hs
8681	57198	ak2lgchol_hs
123745	19	ak2lgchol_hs
5322	19	ak2lgchol_hs
26279	5244	ak2lgchol_hs
5321	10162	ak2lgchol_hs
283748	57194	ak2lgchol_hs
8681	10162	ak2lgchol_hs
5049	254531	ak2lgchol_hs
255189	10162	ak2lgchol_hs
50487	57194	ak2lgchol_hs
100137049	5205	ak2lgchol_hs
5048	19	ak2lgchol_hs
5321	5244	ak2lgchol_hs
5322	57194	ak2lgchol_hs
5048	57198	ak2lgchol_hs
255189	5205	ak2lgchol_hs
123745	54947	ak2lgchol_hs
123745	254531	ak2lgchol_hs
84647	57198	ak2lgchol_hs
123745	57198	ak2lgchol_hs
5320	57198	ak2lgchol_hs
283748	5205	ak2lgchol_hs
8398	57198	ak2lgchol_hs
84647	79888	ak2lgchol_hs
255189	19	ak2lgchol_hs
11145	57194	ak2lgchol_hs
8605	19	ak2lgchol_hs
26279	10162	ak2lgchol_hs
8605	254531	ak2lgchol_hs
8605	5244	ak2lgchol_hs
11145	5244	ak2lgchol_hs
5319	19	ak2lgchol_hs
30814	10162	ak2lgchol_hs
5321	79888	ak2lgchol_hs
5321	254531	ak2lgchol_hs
283748	19	ak2lgchol_hs
5319	5205	ak2lgchol_hs
123745	57194	ak2lgchol_hs
151056	57198	ak2lgchol_hs
11145	57198	ak2lgchol_hs
8399	5205	ak2lgchol_hs
5051	254531	ak2lgchol_hs
391013	57194	ak2lgchol_hs
26279	19	ak2lgchol_hs
81579	19	ak2lgchol_hs
100137049	254531	ak2lgchol_hs
81579	5205	ak2lgchol_hs
8398	57194	ak2lgchol_hs
5048	54947	ak2lgchol_hs
5051	57198	ak2lgchol_hs
123745	5244	ak2lgchol_hs
5319	54947	ak2lgchol_hs
5049	19	ak2lgchol_hs
11145	19	ak2lgchol_hs
81579	79888	ak2lgchol_hs
5050	5205	ak2lgchol_hs
5051	5205	ak2lgchol_hs
8399	57194	ak2lgchol_hs
81579	57198	ak2lgchol_hs
283748	5244	ak2lgchol_hs
5320	79888	ak2lgchol_hs
5319	57198	ak2lgchol_hs
84647	5205	ak2lgchol_hs
5049	54947	ak2lgchol_hs
8398	5244	ak2lgchol_hs
5322	254531	ak2lgchol_hs
8398	79888	ak2lgchol_hs
255189	254531	ak2lgchol_hs
11145	54947	ak2lgchol_hs
5322	57198	ak2lgchol_hs
255189	57198	ak2lgchol_hs
5048	79888	ak2lgchol_hs
30814	19	ak2lgchol_hs
100137049	5244	ak2lgchol_hs
5319	5244	ak2lgchol_hs
30814	5205	ak2lgchol_hs
8399	5244	ak2lgchol_hs
26279	57198	ak2lgchol_hs
30814	54947	ak2lgchol_hs
8398	5205	ak2lgchol_hs
5049	57198	ak2lgchol_hs
5319	57194	ak2lgchol_hs
5049	79888	ak2lgchol_hs
8398	10162	ak2lgchol_hs
283748	54947	ak2lgchol_hs
100137049	54947	ak2lgchol_hs
5050	57198	ak2lgchol_hs
26279	54947	ak2lgchol_hs
26279	5205	ak2lgchol_hs
391013	19	ak2lgchol_hs
5048	5205	ak2lgchol_hs
5049	57194	ak2lgchol_hs
8399	10162	ak2lgchol_hs
50487	79888	ak2lgchol_hs
123745	5205	ak2lgchol_hs
30814	79888	ak2lgchol_hs
100137049	57194	ak2lgchol_hs
5320	54947	ak2lgchol_hs
50487	10162	ak2lgchol_hs
5048	57194	ak2lgchol_hs
8681	5244	ak2lgchol_hs
11145	5205	ak2lgchol_hs
50487	54947	ak2lgchol_hs
8399	57198	ak2lgchol_hs
81579	57194	ak2lgchol_hs
391013	254531	ak2lgchol_hs
5321	57198	ak2lgchol_hs
283748	57198	ak2lgchol_hs
283748	254531	ak2lgchol_hs
8605	79888	ak2lgchol_hs
50487	5205	ak2lgchol_hs
30814	57194	ak2lgchol_hs
8681	54947	ak2lgchol_hs
100137049	57198	ak2lgchol_hs
8399	19	ak2lgchol_hs
64600	5244	ak2lgchol_hs
151056	19	ak2lgchol_hs
81579	5244	ak2lgchol_hs
391013	5205	ak2lgchol_hs
5320	10162	ak2lgchol_hs
5050	5244	ak2lgchol_hs
151056	79888	ak2lgchol_hs
8605	10162	ak2lgchol_hs
84647	54947	ak2lgchol_hs
50487	5244	ak2lgchol_hs
64600	79888	ak2lgchol_hs
5319	79888	ak2lgchol_hs
30814	57198	ak2lgchol_hs
5320	5205	ak2lgchol_hs
5050	254531	ak2lgchol_hs
8398	54947	ak2lgchol_hs
5048	10162	ak2lgchol_hs
64600	5205	ak2lgchol_hs
5049	5205	ak2lgchol_hs
100137049	79888	ak2lgchol_hs
5051	79888	ak2lgchol_hs
5321	19	ak2lgchol_hs
8398	19	ak2lgchol_hs
391013	10162	ak2lgchol_hs
151056	54947	ak2lgchol_hs
283748	10162	ak2lgchol_hs
50487	254531	ak2lgchol_hs
64600	57198	ak2lgchol_hs
255189	79888	ak2lgchol_hs
283748	79888	ak2lgchol_hs
100137049	19	ak2lgchol_hs
26279	57194	ak2lgchol_hs
5049	10162	ak2lgchol_hs
5050	10162	ak2lgchol_hs
8399	254531	ak2lgchol_hs
64600	57194	ak2lgchol_hs
11145	254531	ak2lgchol_hs
391013	57198	ak2lgchol_hs
5322	79888	ak2lgchol_hs
5048	5244	ak2lgchol_hs
123745	10162	ak2lgchol_hs
84647	5244	ak2lgchol_hs
81579	254531	ak2lgchol_hs
5321	57194	ak2lgchol_hs
8399	79888	ak2lgchol_hs
84647	57194	ak2lgchol_hs
5320	5244	ak2lgchol_hs
8681	254531	ak2lgchol_hs
5320	57194	ak2lgchol_hs
151056	5244	ak2lgchol_hs
11145	10162	ak2lgchol_hs
5321	5205	ak2lgchol_hs
5050	54947	ak2lgchol_hs
151056	254531	ak2lgchol_hs
5051	10162	ak2lgchol_hs
64600	19	ak2lgchol_hs
5322	10162	ak2lgchol_hs
8681	57194	ak2lgchol_hs
26279	79888	ak2lgchol_hs
30814	5244	ak2lgchol_hs
3420	6898	akg
3419	6898	akg
2746	4942	akg
1468	89874	akg
3420	8974	akg
3421	2806	akg
3417	2805	akg
89874	5033	akg
56954	51166	akg
3421	5033	akg
60386	586	akg
2747	18	akg
64849	5351	akg
6566	883	akg
29968	444	akg
89874	26227	akg
6566	6898	akg
89874	8424	akg
3420	89874	akg
64849	51166	akg
64849	79944	akg
89874	1468	akg
3418	1738	akg
3418	8402	akg
3417	8050	akg
3417	26227	akg
3417	51148	akg
1468	5033	akg
56954	8050	akg
2746	8974	akg
3420	8402	akg
6566	5352	akg
1468	6898	akg
64849	8974	akg
1468	84706	akg
2746	8402	akg
56954	55867	akg
1468	2806	akg
3417	51166	akg
56954	56267	akg
2747	8974	akg
89874	444	akg
3419	51166	akg
9356	60386	akg
9356	9376	akg
9376	8985	akg
29968	79944	akg
2746	84706	akg
3418	51166	akg
1468	4967	akg
3417	6898	akg
3418	283208	akg
56954	586	akg
60386	5352	akg
89874	2875	akg
6566	8974	akg
3417	587	akg
6566	1468	akg
29968	51166	akg
3420	10157	akg
29968	5033	akg
3417	55217	akg
3419	10157	akg
29968	586	akg
3421	8050	akg
3418	5033	akg
9376	586	akg
64849	55867	akg
6566	586	akg
2747	4942	akg
3420	2875	akg
3421	10157	akg
60386	9356	akg
2746	1738	akg
3421	89874	akg
89874	55662	akg
6566	444	akg
9376	8424	akg
8402	55217	akg
89874	8974	akg
2747	1743	akg
6566	5351	akg
1468	4942	akg
29968	2805	akg
6566	51148	akg
6566	55867	akg
9376	8974	akg
64849	2805	akg
56954	79944	akg
56954	883	akg
3419	1743	akg
56954	444	akg
29968	55662	akg
8402	51148	akg
3420	283208	akg
60386	883	akg
1468	2875	akg
29968	5351	akg
60386	26227	akg
9376	51148	akg
3420	1743	akg
1468	1743	akg
56954	89874	akg
3417	18	akg
2746	8050	akg
10864	6566	akg
3420	5033	akg
9376	26227	akg
8402	586	akg
64849	8424	akg
60386	55867	akg
8402	2875	akg
10864	9376	akg
3421	8974	akg
3417	2806	akg
2747	4967	akg
64849	26227	akg
29968	8985	akg
6566	26227	akg
3417	8424	akg
3418	4967	akg
3417	55662	akg
9376	2875	akg
3421	8402	akg
2747	6898	akg
8402	26227	akg
60386	51166	akg
56954	5352	akg
3418	56267	akg
6566	2875	akg
3420	4967	akg
56954	26227	akg
89874	586	akg
60386	10864	akg
3417	5033	akg
3418	89874	akg
8402	8985	akg
56954	2875	akg
9356	89874	akg
3417	283208	akg
10864	60386	akg
3419	2806	akg
3421	6898	akg
3421	56267	akg
3417	1468	akg
89874	5351	akg
3417	84706	akg
9376	2805	akg
2746	18	akg
2746	6898	akg
3417	2875	akg
60386	51148	akg
56954	18	akg
9376	883	akg
3419	283208	akg
9376	9356	akg
9376	5351	akg
89874	2805	akg
89874	6898	akg
1468	18	akg
64849	51148	akg
3417	1738	akg
8402	2805	akg
3418	8974	akg
9356	6566	akg
6566	55662	akg
3417	5352	akg
64849	883	akg
55867	6566	akg
60386	1468	akg
3421	4942	akg
9376	79944	akg
3417	5351	akg
8402	55662	akg
89874	51148	akg
3421	1743	akg
55867	60386	akg
3417	444	akg
3417	10157	akg
2747	2875	akg
29968	5352	akg
3419	8050	akg
3419	89874	akg
89874	84706	akg
29968	55217	akg
3421	4967	akg
6566	51166	akg
2746	2875	akg
6566	283208	akg
9376	55217	akg
6566	2805	akg
56954	2806	akg
3419	2875	akg
2747	1738	akg
2747	89874	akg
8402	5351	akg
64849	55662	akg
9376	1468	akg
3419	18	akg
56954	84706	akg
64849	5352	akg
3419	8974	akg
64849	6898	akg
9376	6898	akg
55867	64849	akg
8402	283208	akg
9376	10864	akg
2746	51166	akg
3419	4942	akg
8402	5352	akg
3417	586	akg
9376	55662	akg
6566	8424	akg
8402	444	akg
60386	444	akg
56954	8985	akg
3417	10864	akg
64849	55217	akg
56954	1468	akg
3420	18	akg
6566	55217	akg
29968	8974	akg
60386	8424	akg
89874	79944	akg
2746	5033	akg
56954	5351	akg
8402	8424	akg
64849	9356	akg
60386	8974	akg
56954	4942	akg
29968	283208	akg
8402	6898	akg
60386	5033	akg
8402	51166	akg
3417	9356	akg
1468	51166	akg
55867	89874	akg
60386	5351	akg
3418	2806	akg
8402	10864	akg
56954	55662	akg
64849	2875	akg
3420	56267	akg
8402	5033	akg
89874	51166	akg
60386	283208	akg
64849	5033	akg
6566	9356	akg
3417	4967	akg
3420	51166	akg
3421	283208	akg
3417	8402	akg
8402	883	akg
56954	55217	akg
8402	1468	akg
3420	4942	akg
89874	883	akg
1468	587	akg
89874	8985	akg
6566	84706	akg
55867	9376	akg
3417	883	akg
9376	5033	akg
1468	283208	akg
29968	6898	akg
3420	1738	akg
60386	8985	akg
3417	1743	akg
56954	10864	akg
89874	10864	akg
64849	444	akg
29968	1468	akg
29968	84706	akg
3418	2875	akg
6566	10864	akg
56954	4967	akg
29968	26227	akg
6566	79944	akg
60386	79944	akg
3419	56267	akg
3417	56267	akg
89874	9356	akg
6566	8985	akg
2747	283208	akg
56954	1738	akg
3420	8050	akg
3417	89874	akg
29968	2875	akg
64849	10864	akg
3418	587	akg
60386	84706	akg
1468	1738	akg
10864	89874	akg
56954	8424	akg
9376	5352	akg
29968	8424	akg
3421	2875	akg
29968	883	akg
8402	8974	akg
2746	2806	akg
1468	56267	akg
3421	587	akg
2746	283208	akg
9356	64849	akg
89874	5352	akg
56954	9356	akg
1468	8974	akg
2746	587	akg
89874	55867	akg
3419	4967	akg
9376	51166	akg
3418	1743	akg
60386	2875	akg
60386	6898	akg
3418	10157	akg
64849	586	akg
3417	8974	akg
3418	8050	akg
3419	1738	akg
3420	587	akg
3419	8402	akg
56954	6898	akg
9376	84706	akg
29968	55867	akg
64849	283208	akg
2747	8050	akg
56954	587	akg
3418	6898	akg
56954	8974	akg
3421	51166	akg
64849	84706	akg
3417	55867	akg
6566	5033	akg
2746	89874	akg
56954	1743	akg
8402	84706	akg
10864	64849	akg
56954	51148	akg
2747	84706	akg
3421	18	akg
89874	283208	akg
3418	4942	akg
60386	55217	akg
2747	587	akg
2747	8402	akg
2746	1743	akg
3417	4942	akg
56954	5033	akg
8402	79944	akg
8402	9356	akg
9376	55867	akg
2747	56267	akg
3420	84706	akg
56954	2805	akg
3419	587	akg
3417	79944	akg
3418	84706	akg
1468	8402	akg
3419	5033	akg
9376	283208	akg
89874	55217	akg
2747	10157	akg
2746	56267	akg
3417	8985	akg
3421	1738	akg
2747	5033	akg
29968	9356	akg
64849	1468	akg
1468	8050	akg
3419	84706	akg
2746	10157	akg
3421	84706	akg
29968	10864	akg
60386	55662	akg
3417	5264	akg
1468	10157	akg
56954	10157	akg
56954	8402	akg
2747	51166	akg
29968	51148	akg
9376	444	akg
60386	2805	akg
2746	4967	akg
3418	18	akg
8402	55867	akg
64849	8985	akg
56954	283208	akg
3420	2806	akg
3418	5264	akg
2747	2806	akg
8854	140679	ala_B
6539	57571	ala_B
219	140679	ala_B
6533	57571	ala_B
206358	57571	ala_B
217	140679	ala_B
140679	6533	ala_B
223	57571	ala_B
224	57571	ala_B
219	57571	ala_B
2571	140679	ala_B
501	57571	ala_B
219	18	ala_B
2571	57571	ala_B
55748	57571	ala_B
224	140679	ala_B
216	140679	ala_B
217	57571	ala_B
223	140679	ala_B
51733	140679	ala_B
140679	6539	ala_B
8659	18	ala_B
206358	140679	ala_B
84735	57571	ala_B
8854	57571	ala_B
6539	140679	ala_B
140679	206358	ala_B
55748	140679	ala_B
51733	57571	ala_B
84735	140679	ala_B
216	57571	ala_B
6533	140679	ala_B
501	140679	ala_B
217	18	ala_B
6542	7295	ala_L
6519	81539	ala_L
153201	8041	ala_L
6541	84706	ala_L
84735	213	ala_L
11136	206358	ala_L
54407	344	ala_L
340024	7295	ala_L
189	7295	ala_L
55089	345	ala_L
340024	335	ala_L
1075	206358	ala_L
6509	4706	ala_L
6542	12	ala_L
120103	11136	ala_L
206358	2679	ala_L
8140	2147	ala_L
206358	84706	ala_L
1509	206358	ala_L
84889	12	ala_L
81539	2243	ala_L
6520	335	ala_L
1513	206358	ala_L
55089	84706	ala_L
51540	25828	ala_L
120103	341	ala_L
55089	2679	ala_L
11254	8908	ala_L
79017	335	ala_L
10991	57505	ala_L
120103	8908	ala_L
114771	2679	ala_L
8140	2992	ala_L
57393	344	ala_L
84735	338	ala_L
55748	335	ala_L
8140	2875	ala_L
10991	348	ala_L
11254	7037	ala_L
8942	5340	ala_L
340024	16	ala_L
11254	16	ala_L
6509	8041	ala_L
206358	8041	ala_L
54407	5265	ala_L
114770	213	ala_L
6509	2679	ala_L
153201	2875	ala_L
11136	348932	ala_L
6541	8908	ala_L
6542	2679	ala_L
11254	7295	ala_L
114770	2679	ala_L
6542	84706	ala_L
6509	57505	ala_L
6542	5340	ala_L
57115	341	ala_L
6519	206358	ala_L
153201	25828	ala_L
206358	2243	ala_L
54407	25828	ala_L
9056	344	ala_L
153201	57505	ala_L
114770	2875	ala_L
189	4706	ala_L
6542	11212	ala_L
57393	84706	ala_L
340024	11212	ala_L
56301	2679	ala_L
51540	213	ala_L
189	12	ala_L
59272	6519	ala_L
120103	12	ala_L
84735	8041	ala_L
9056	2992	ala_L
57115	345	ala_L
8993	2679	ala_L
189	11136	ala_L
8140	348	ala_L
10991	338	ala_L
56301	7295	ala_L
57115	2147	ala_L
56301	213	ala_L
55089	57505	ala_L
56301	344	ala_L
84735	84706	ala_L
8993	7037	ala_L
340024	341	ala_L
81539	8908	ala_L
1519	206358	ala_L
55089	4706	ala_L
81539	2679	ala_L
11254	213	ala_L
55748	2992	ala_L
8140	57505	ala_L
8942	6519	ala_L
84735	2679	ala_L
340024	348	ala_L
11136	55089	ala_L
6542	335	ala_L
55089	7037	ala_L
10991	7295	ala_L
114771	7037	ala_L
1515	206358	ala_L
92745	348	ala_L
206358	7037	ala_L
114770	7037	ala_L
6519	56301	ala_L
114771	84706	ala_L
8993	6519	ala_L
79017	8908	ala_L
6509	348	ala_L
11136	6541	ala_L
8140	8041	ala_L
6541	7037	ala_L
6541	25828	ala_L
189	6519	ala_L
348932	213	ala_L
6519	9056	ala_L
8942	84706	ala_L
55089	335	ala_L
6520	4706	ala_L
114770	2992	ala_L
340024	8908	ala_L
6509	344	ala_L
114771	7295	ala_L
56301	348	ala_L
348932	57505	ala_L
8140	2243	ala_L
84889	84706	ala_L
57115	4706	ala_L
56301	8908	ala_L
8993	348	ala_L
51540	11212	ala_L
10991	5265	ala_L
84889	2243	ala_L
59272	84706	ala_L
57115	5265	ala_L
84889	11136	ala_L
10991	344	ala_L
59272	2992	ala_L
6520	348	ala_L
6541	344	ala_L
8942	344	ala_L
340024	2243	ala_L
114771	344	ala_L
206358	5340	ala_L
8942	8041	ala_L
57115	25828	ala_L
11136	56301	ala_L
84889	344	ala_L
114770	341	ala_L
120103	344	ala_L
114770	348	ala_L
11254	335	ala_L
8993	345	ala_L
51540	57505	ala_L
54407	6519	ala_L
6542	348	ala_L
114770	11212	ala_L
57115	57505	ala_L
9056	348	ala_L
348932	2992	ala_L
11136	59272	ala_L
54407	5340	ala_L
206358	213	ala_L
6519	6542	ala_L
6520	341	ala_L
114771	5340	ala_L
120103	84706	ala_L
8140	345	ala_L
6541	341	ala_L
9057	2875	ala_L
55748	11136	ala_L
56301	57505	ala_L
120103	8041	ala_L
10991	11212	ala_L
51540	8041	ala_L
6519	6509	ala_L
114770	345	ala_L
8140	7037	ala_L
8993	84706	ala_L
57393	2992	ala_L
92745	2678	ala_L
59272	25828	ala_L
8993	2875	ala_L
59272	2678	ala_L
9057	16	ala_L
81539	213	ala_L
8993	8041	ala_L
54407	11136	ala_L
57115	2679	ala_L
57115	8908	ala_L
57393	2243	ala_L
57393	7037	ala_L
8942	5265	ala_L
81539	7295	ala_L
114771	345	ala_L
79017	344	ala_L
81539	345	ala_L
189	5265	ala_L
189	341	ala_L
120103	7295	ala_L
10991	345	ala_L
6520	5340	ala_L
189	345	ala_L
153201	11212	ala_L
340024	5340	ala_L
84735	12	ala_L
11254	338	ala_L
6509	5340	ala_L
189	338	ala_L
340024	2875	ala_L
11254	2679	ala_L
189	2678	ala_L
54407	2678	ala_L
120103	2679	ala_L
57393	7295	ala_L
79017	57505	ala_L
9057	341	ala_L
79017	213	ala_L
206358	11136	ala_L
6509	25828	ala_L
51540	2875	ala_L
348932	335	ala_L
348932	341	ala_L
8993	8908	ala_L
57115	5340	ala_L
6541	2875	ala_L
10991	5340	ala_L
6541	335	ala_L
114771	2678	ala_L
9057	5340	ala_L
59272	2875	ala_L
54407	57505	ala_L
206358	2992	ala_L
8993	2992	ala_L
114770	7295	ala_L
348932	344	ala_L
92745	16	ala_L
120103	2992	ala_L
84735	7295	ala_L
8140	341	ala_L
6519	6520	ala_L
6541	5265	ala_L
9057	8041	ala_L
55748	16	ala_L
1514	206358	ala_L
9057	213	ala_L
8140	11136	ala_L
84735	8908	ala_L
8140	2678	ala_L
1522	206358	ala_L
9057	11212	ala_L
120103	6519	ala_L
8140	2679	ala_L
6509	213	ala_L
8993	341	ala_L
9056	6519	ala_L
55089	25828	ala_L
6542	338	ala_L
55748	213	ala_L
55089	12	ala_L
57115	213	ala_L
84735	11136	ala_L
51540	341	ala_L
84889	2678	ala_L
59272	8041	ala_L
9057	12	ala_L
57393	2679	ala_L
6542	344	ala_L
11136	57393	ala_L
79017	7037	ala_L
153201	12	ala_L
9056	5340	ala_L
56301	8041	ala_L
10991	341	ala_L
9057	11136	ala_L
9476	206358	ala_L
79017	11136	ala_L
114770	338	ala_L
9057	335	ala_L
81539	11212	ala_L
59272	57505	ala_L
59272	5340	ala_L
84889	348	ala_L
79017	2679	ala_L
81539	5265	ala_L
206358	2678	ala_L
6542	11136	ala_L
92745	7295	ala_L
9056	11212	ala_L
8993	2243	ala_L
81539	348	ala_L
114770	12	ala_L
8993	2678	ala_L
79017	25828	ala_L
9056	84706	ala_L
9057	84706	ala_L
51540	4706	ala_L
10991	2243	ala_L
55089	348	ala_L
92745	2875	ala_L
189	25828	ala_L
6520	7037	ala_L
84735	5340	ala_L
54407	7295	ala_L
206358	8908	ala_L
92745	5265	ala_L
84735	2992	ala_L
79017	5265	ala_L
81539	335	ala_L
57393	345	ala_L
114770	16	ala_L
8942	341	ala_L
55748	84706	ala_L
55089	11212	ala_L
6509	6519	ala_L
54407	7037	ala_L
9056	11136	ala_L
6520	2875	ala_L
8993	11212	ala_L
8993	57505	ala_L
153201	338	ala_L
81539	7037	ala_L
6509	11212	ala_L
59272	335	ala_L
114770	2243	ala_L
6542	2243	ala_L
84889	2992	ala_L
114770	25828	ala_L
8140	4706	ala_L
8942	11136	ala_L
9056	2678	ala_L
54407	341	ala_L
51540	348	ala_L
348932	25828	ala_L
55748	2243	ala_L
6509	338	ala_L
84735	57505	ala_L
57393	25828	ala_L
57115	16	ala_L
84735	5265	ala_L
206358	7295	ala_L
79017	8041	ala_L
8993	25828	ala_L
114771	348	ala_L
348932	7295	ala_L
84889	7037	ala_L
92745	345	ala_L
348932	5340	ala_L
84735	345	ala_L
9056	2147	ala_L
120103	2147	ala_L
81539	341	ala_L
114770	335	ala_L
79017	341	ala_L
6542	4706	ala_L
84735	2678	ala_L
79017	338	ala_L
6520	8908	ala_L
56301	2678	ala_L
10991	11136	ala_L
206358	348	ala_L
51540	11136	ala_L
57393	341	ala_L
11254	348	ala_L
57393	12	ala_L
340024	2678	ala_L
120103	5340	ala_L
348932	2875	ala_L
348932	7037	ala_L
59272	345	ala_L
57393	16	ala_L
206358	344	ala_L
57115	7037	ala_L
153201	213	ala_L
11254	344	ala_L
81539	11136	ala_L
189	5340	ala_L
340024	25828	ala_L
54407	338	ala_L
81539	6519	ala_L
84735	2147	ala_L
6520	2147	ala_L
340024	213	ala_L
153201	7295	ala_L
6542	6519	ala_L
153201	345	ala_L
59272	16	ala_L
57393	8908	ala_L
1510	206358	ala_L
55748	6519	ala_L
8140	6519	ala_L
153201	6519	ala_L
6520	2678	ala_L
84889	2147	ala_L
9057	2992	ala_L
11254	4706	ala_L
9056	345	ala_L
9056	8041	ala_L
11254	84706	ala_L
114771	5265	ala_L
189	7037	ala_L
9056	57505	ala_L
59272	7037	ala_L
6520	5265	ala_L
6519	92745	ala_L
55089	7295	ala_L
9057	5265	ala_L
6542	25828	ala_L
55089	8041	ala_L
56301	84706	ala_L
57115	8041	ala_L
54407	348	ala_L
11254	5265	ala_L
8993	335	ala_L
55748	2678	ala_L
51540	5265	ala_L
206358	16	ala_L
8993	2147	ala_L
11254	345	ala_L
51540	5340	ala_L
55089	2875	ala_L
84735	6519	ala_L
348932	2678	ala_L
8942	2875	ala_L
57115	344	ala_L
6541	2678	ala_L
206358	5265	ala_L
55748	7037	ala_L
8993	12	ala_L
114771	2875	ala_L
6541	5340	ala_L
79017	6519	ala_L
51540	6519	ala_L
55089	2992	ala_L
6520	8041	ala_L
10991	213	ala_L
51540	2678	ala_L
79017	16	ala_L
92745	5340	ala_L
56301	11212	ala_L
348932	4706	ala_L
81539	57505	ala_L
9057	345	ala_L
51540	2992	ala_L
11136	6520	ala_L
11254	12	ala_L
114770	2678	ala_L
8942	8908	ala_L
114771	12	ala_L
59272	8908	ala_L
6509	84706	ala_L
206358	2875	ala_L
8140	213	ala_L
81539	4706	ala_L
56301	2243	ala_L
6519	9057	ala_L
206358	12	ala_L
6541	213	ala_L
51540	12	ala_L
8140	335	ala_L
